food_id,food_name,category,calories_kcal,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,sodium_mg,potassium_mg,vitamin_c_mg,iron_mg,calcium_mg,water_content_pct,glycemic_index,serving_size_g,country_of_origin,data_source,year_recorded
4610,Pineapple,seafood,351.5,,,71.79,19.01,44.96,1186.5,603.1,145.51,5.9,199.8,86.6,30.0,178.3,USA,FAO,2023
3907,Orange,Oils,472.4,31.94,73.75,98.48,10.52,57.92,609.2,736.6,149.02,15.33,21.0,49.5,65.0,34.8,Australia,NutritionData.self.com,2021
156,Cheddar Cheese,Nuts & Seeds,233.0,15.12,33.36,81.67,3.8,55.8,1587.9,1023.4,64.18,,111.6,49.8,89.0,136.5,Brazil,NutritionData.self.com,2022
2649,OATS,Proteins,400.8,16.05,55.47,41.71,13.28,28.72,1329.1,626.3,120.4,12.67,128.8,56.1,N/A,227.5,Nigeria,Kaggle FoodDB,2019
3190,Bell Pepper,oils,714.6,,76.71,109.67,9.15,35.52,,220.3,137.67,12.1,401.7,79.5,N/A,95.7,Brazil,Kaggle FoodDB,2022
1090,Mushroom,Seafood,223.9,,51.73,113.54,13.33,7.23,843.0,1154.4,87.15,8.92,332.9,67.9,51.0,73.2,India,OpenFoodFacts,2018
2828,Mushroom,Fruits,104.0,16.86,1.88,21.19,16.94,,925.7,789.8,,3.77,421.9,10.8,45.0,274.7,Canada,FAO,2018
4373,Salmon (DT),Seafood,65.0,2.6,60.84,39.71,0.9,37.73,517.3,550.0,157.98,1.35,395.7,49.2,33.0,172.9,Canada,Kaggle FoodDB,2018
289,Spinach,Fruits,272.2,4.93,49.53,85.96,8.41,16.81,985.5,57.0,117.58,6.25,336.9,42.3,47.0,286.8,Brazil,Kaggle FoodDB,2018
931,Lamb (TA),Vegetables,142.6,4.02,,4.7,12.58,13.26,752.1,157.8,50.55,10.5,86.6,57.0,8.0,193.4,Germany,FAO,2019
2700,Onion,Vegetables,700.2,13.94,,104.97,18.43,39.74,701.8,1174.4,13.54,6.88,320.7,37.7,94.0,272.3,Australia,OpenFoodFacts,2020
3117,BROCCOLI,nuts & seeds,670.1,36.58,26.47,50.87,10.74,16.1,236.0,942.6,190.33,3.89,258.3,24.7,100.0,148.6,Brazil,FAO,2022
4138,Beef (Lean),PROTEINS,304.7,16.21,4.84,6.12,11.86,12.5,433.2,268.7,111.13,17.31,,85.0,59.0,67.9,Australia,Kaggle FoodDB,2019.
2577,Milk (Whole),Proteins,881.5,29.08,2.79,3.33,6.71,,408.0,1005.5,145.03,4.1,231.5,24.6,31.0,249.5,UK,OpenFoodFacts,2021
3690,Onion (FT),Grains,36.9,9.48,63.55,42.84,14.37,9.95,1442.2,314.1,98.48,5.13,154.0,76.2,100.0,195.3,UK,Kaggle FoodDB,2021
943,Kale,Vegetables,593.2,1.08,24.88,70.72,16.34,58.96,1315.2,830.7,142.03,18.91,111.4,96.1,72.0,75.8,India,Kaggle FoodDB,2023
4103,Blueberries (YR),Grains,502.4,16.28,23.23,71.65,0.93,51.84,1579.5,655.0,190.2,16.57,66.5,54.9,40.0,125.8,Germany,NutritionData.self.com,2022
4807,Apple,Oils,88.5,36.97,23.22,75.23,10.86,50.45,707.4,582.8,114.17,11.0,405.8,50.6,106.0,290.3,Germany,OpenFoodFacts,2024
1699,Tuna (Canned),Grains,867.5,40.46,72.11,80.04,6.93,3.3,146.8,90.2,36.1,3.96,53.8,21.0,16.0,277.1,Mexico,Kaggle FoodDB,2020
4855,Orange,Legumes,572.3,43.17,37.47,,6.64,15.7,271.1,244.6,47.03,7.16,,94.3,84.0,34.8,China,USDA,2021
3151,Peanut Butter,Oils,574.6,26.76,21.03,88.05,15.62,18.48,,873.7,183.68,9.48,285.0,4.7,72.0,251.7,UK,NutritionData.self.com,2018
3933,Celery,Fruits,568.0,8.65,5.62,59.95,0.91,36.84,1971.2,101.8,9.04,0.02,125.7,36.2,80.0,104.2,UK,USDA,2018
3367,Lentils (WZ),Grains,305.6,22.42,13.14,113.0,4.74,30.47,155.4,1114.5,188.36,15.78,132.6,34.5,109.0,177.5,Australia,FAO,2024
3271,Avocado,Legumes,242.9,17.19,13.43,,10.22,,804.1,1105.8,78.75,6.67,,77.0,N/A,182.2,Canada,OpenFoodFacts,2021
986,Pineapple,legumes,456.0,0.8,17.11,39.77,,44.82,245.7,582.0,162.84,13.38,202.0,35.0,5.0,27.9,Nigeria,OpenFoodFacts,2020
2953,Bread (Whole Wheat),Proteins,648.6,30.19,49.27,,12.98,,1868.0,208.4,191.76,18.55,351.5,17.5,105.0,89.6,Nigeria,USDA,2022
4865,Kale (IW),Seafood,296.1,34.68,58.56,,4.7,59.11,1109.8,1113.9,127.96,8.98,,5.1,62.0,194.9,India,OpenFoodFacts,2019
2370,Banana,Legumes,661.7,45.06,67.27,26.1,10.88,43.54,1778.7,809.0,133.48,5.37,90.3,3.4,56.0,285.7,Nigeria,OpenFoodFacts,2023
4925,Carrot,Oils,63.7,26.64,40.92,7.58,0.46,44.55,708.5,310.2,185.9,3.72,423.3,70.4,N/A,85.8,USA,FAO,2019
982,Tomato,Nuts & Seeds,698.4,0.95,47.38,104.42,16.11,23.19,1937.3,630.5,3.52,3.3,140.6,30.3,6.0,187.1,China,FAO,2023
2654,Garlic,nuts & seeds,66.1,40.63,36.4,100.22,17.09,42.53,1196.9,631.1,178.86,6.01,169.9,65.5,58.0,154.2,UK,OpenFoodFacts,2022
2586,Blueberries,Vegetables,569.8,33.79,21.09,31.84,13.38,41.53,573.8,491.5,22.27,4.59,163.7,32.6,35.0,86.5,Brazil,Kaggle FoodDB,2021
3372,Pasta,dairy ,543.9,21.91,19.77,85.22,19.87,16.47,1620.6,547.4,10.28,0.35,303.8,75.6,75.0,50.8,Australia,USDA,2022
3134,Salmon,Dairy,,18.74,,,3.86,59.82,792.1,748.8,34.68,3.82,52.0,43.9,29.0,160.1,Brazil,USDA,2023
3758,Oats,dairy ,321.1,16.45,65.63,33.01,,29.65,738.6,788.7,71.66,10.62,356.4,4.9,N/A,210.1,Germany,FAO,2022
2527,White Rice,Oils,205.4,29.31,1.01,86.67,13.19,35.58,1178.0,61.6,196.23,,96.2,15.2,108.0,230.3,UK,FAO,2022.
4097,Mushroom (CL),Vegetables,32.0,14.52,45.02,,10.32,56.96,1878.9,1140.2,,9.42,424.5,80.9,85.0,125.8,China,USDA,2020
1458,Spinach,Fruits,615.3,20.35,24.57,90.41,12.71,20.32,1070.1,647.0,73.59,0.27,486.2,93.8,56.0,206.2,Australia,USDA,2018
1396,Beef (Lean),Grains,749.4,13.97,20.31,57.9,3.05,12.8,1606.6,840.7,104.87,12.9,353.8,94.7,16.0,68.3,Australia,OpenFoodFacts,2024.
265,BLUEBERRIES,Oils,792.1,48.6,65.85,,1.29,42.39,566.4,519.7,108.26,18.15,417.0,53.5,25.0,30.9,Nigeria,FAO,2020
2550,Tuna (Canned),Vegetables,78.1,35.23,68.89,65.54,7.81,42.59,1488.1,873.9,90.99,9.92,172.0,50.0,43.0,219.7,Nigeria,OpenFoodFacts,2019
930,Peanut Butter (JK),Seafood,246.9,44.63,69.84,44.18,5.68,59.5,1595.6,375.0,47.56,,,70.7,101.0,205.4,UK,NutritionData.self.com,2024.
3264,Watermelon,Legumes,35.9,1.2,57.35,112.73,3.61,11.93,1473.9,47.7,21.71,3.74,308.3,53.1,14.0,161.2,USA,FAO,2023
2423,White Rice (KJ),Vegetables,,19.58,12.04,35.47,,19.26,698.3,221.6,19.0,19.82,144.6,39.4,25.0,216.9,Germany,USDA,2024
2179,Mushroom (DV),dairy ,,10.61,38.78,91.41,17.31,4.87,590.7,1033.8,111.98,14.82,346.2,12.4,67.0,38.8,Nigeria,NutritionData.self.com,2023
4073,Tomato,Vegetables,542.9,21.2,27.79,40.82,9.55,29.81,675.4,214.2,105.34,2.95,308.8,30.6,60.0,26.7,Australia,OpenFoodFacts,2021
247,Cucumber,Grains,,,12.81,96.96,10.51,22.61,1789.7,187.1,65.63,5.87,422.7,73.7,10.0,162.4,Brazil,NutritionData.self.com,2018
3827,Watermelon (BA)  ,Proteins,430.7,32.55,39.24,84.67,15.49,33.87,,640.6,13.15,4.98,225.3,25.0,26.0,294.0,Mexico,FAO,2024
1759,Corn (YB),Proteins,116.6,49.96,,62.31,1.27,45.66,660.6,285.2,80.91,5.73,344.5,71.8,17.0,97.2,Nigeria,NutritionData.self.com,2019
3570,Pineapple,Seafood,778.7,13.79,68.04,60.85,5.92,7.04,1172.6,779.0,194.22,12.65,348.6,15.6,85.0,16.0,Nigeria,USDA,2020.
4644,Tuna (Canned),Proteins,135.9,,49.43,58.02,11.9,51.0,1577.5,427.4,197.91,13.31,307.1,90.3,21.0,284.6,Canada,OpenFoodFacts,2022
924,Orange (OU),Dairy,723.9,32.44,2.03,50.86,6.45,5.85,1539.9,54.7,5.64,7.98,244.2,58.8,80.0,54.8,Nigeria,USDA,2024
4204,Carrot,Grains,867.9,23.87,64.96,5.22,14.74,21.14,770.8,529.9,,15.33,239.2,66.8,72.0,19.7,USA,NutritionData.self.com,2021
269,Onion,Nuts & Seeds,336.4,42.91,24.81,28.06,9.28,8.42,1743.3,745.7,59.9,19.72,375.9,28.5,25.0,112.6,India,USDA,2019
670,Peanut Butter,Legumes,270.9,37.4,7.94,6.65,7.54,29.55,489.6,794.4,147.19,,426.1,6.6,61.0,257.8,Canada,FAO,2022
2916,Lamb,Legumes,603.5,12.32,39.99,25.31,12.05,44.19,492.0,651.2,122.84,1.1,437.2,39.2,N/A,299.0,USA,FAO,2019
1911,White Rice,Nuts & Seeds,0.0,20.86,74.12,114.33,11.73,49.66,1783.2,653.8,183.92,6.32,393.9,3.8,18.0,38.1,Australia,FAO,2024
4913,Lamb,Legumes,490.4,4.94,59.16,85.17,2.54,40.06,1257.4,787.7,141.31,13.88,449.0,90.3,84.0,107.1,Nigeria,NutritionData.self.com,2021
1153,Carrot,Dairy,633.8,,29.43,67.89,13.73,13.2,965.0,507.8,86.48,17.36,319.4,29.6,3.0,97.2,USA,OpenFoodFacts,2019
4965,Tofu,Oils,444.7,24.64,30.79,19.64,7.76,37.76,1998.5,921.4,47.49,11.98,485.8,34.3,N/A,14.5,Australia,USDA,2020
3683,Peanut Butter,Proteins,700.0,8.89,67.49,74.17,11.96,24.94,298.8,796.2,67.07,14.31,391.1,52.7,33.0,166.9,China,FAO,2020
4374,Tuna (Canned),Vegtables,370.1,43.69,41.85,86.66,14.28,2.54,450.3,462.2,30.76,16.38,302.6,73.7,107.0,261.4,USA,Kaggle FoodDB,2021
1782,Celery (AB)  ,Dairy,813.6,24.15,44.93,52.25,18.36,31.47,561.6,612.9,191.17,18.86,61.8,73.4,44.0,113.9,Nigeria,OpenFoodFacts,2022
3948,Celery (CN),Proteins,550.2,46.55,34.19,86.14,15.67,18.42,579.3,643.0,89.25,10.24,118.9,18.2,73.0,137.1,China,NutritionData.self.com,2021
4111,Tuna (Canned),Dairy,516.2,47.17,66.36,60.08,14.98,21.01,1097.2,789.8,173.24,10.34,308.3,52.2,49.0,269.7,Australia,USDA,2019
1916,Corn,Oils,655.4,8.72,79.13,58.59,8.78,47.14,361.7,361.1,,16.33,409.7,24.1,46.0,66.8,Brazil,OpenFoodFacts,2023
613,Cucumber,Dairy,572.6,41.08,11.21,32.4,,28.71,448.6,326.6,86.32,18.49,301.5,64.6,107.0,267.7,UK,NutritionData.self.com,2018
2560,Strawberry (JF)  ,Dairy,460.5,40.55,46.88,115.22,9.13,41.44,1398.3,739.4,103.58,1.27,4.0,42.7,96.0,273.8,Australia,NutritionData.self.com,2022
2268,Green Beans  ,Fruits,638.3,19.37,29.06,66.16,16.26,46.72,1224.3,140.3,,7.52,319.7,65.0,50.0,44.5,Nigeria,OpenFoodFacts,2022
3869,Watermelon,seafood,599.2,32.49,49.44,11.2,1.82,49.64,1240.7,1021.7,94.53,13.39,,63.6,68.0,18.2,Canada,NutritionData.self.com,2020
1899,Tuna (Canned),Dairy,332.7,16.07,55.35,112.25,2.04,21.02,446.6,712.0,15.21,17.13,403.0,4.9,6.0,229.3,UK,NutritionData.self.com,2023
1650,Corn,seafood,643.7,42.96,65.18,39.08,,,1338.8,33.8,32.09,14.4,426.3,29.3,88.0,73.4,UK,USDA,2023
2610,Corn (IX),Proteins,75.2,10.64,,,4.09,,1954.2,1061.8,75.26,10.77,103.9,32.9,68.0,153.7,UK,Kaggle FoodDB,2022
259,Beef (Lean) (MV),Legumes,521.7,20.92,69.87,96.02,,2.96,925.6,179.3,77.8,0.16,476.3,98.6,59.0,201.8,USA,NutritionData.self.com,2024
848,LENTILS (HS),Proteins,897.2,36.83,71.13,92.82,4.41,1.39,234.3,1189.6,116.73,17.47,329.1,60.4,65.0,138.7,UK,USDA,2020
4385,Avocado,Dairy,792.7,26.79,66.36,104.24,15.08,,662.5,999.2,61.71,14.16,402.7,21.4,96.0,295.1,Nigeria,Kaggle FoodDB,2019
1234,Sweet Potato,Vegetables,47.4,8.81,50.22,33.63,15.99,58.47,1879.1,135.2,117.53,11.44,349.9,49.9,57.0,88.9,Mexico,Kaggle FoodDB,2018
1128,Bread (Whole Wheat) (RC),Grains,379.4,,,45.67,15.87,3.46,76.6,105.2,136.94,20.0,271.9,67.7,61.0,104.1,Germany,Kaggle FoodDB,2024
4735,Onion,PROTEINS,398.9,37.34,43.31,47.15,16.76,40.46,1142.7,718.8,44.44,16.26,72.3,6.7,42.0,71.1,Nigeria,NutritionData.self.com,2021
1968,Peas (PS),legumes,338.8,18.17,8.0,28.43,15.72,52.86,1760.2,691.7,112.95,11.57,311.4,75.9,107.0,84.4,Brazil,FAO,2020
559,Turkey Breast (TL),Seafood,684.5,13.83,24.78,110.4,2.03,,316.1,709.6,186.52,4.56,368.5,49.4,29.0,217.7,Canada,NutritionData.self.com,2020
905,Strawberry,Fruits,390.9,5.05,48.7,23.5,17.21,38.47,1823.1,1035.3,0.51,13.39,232.0,15.3,49.0,15.5,Australia,OpenFoodFacts,2023
485,Blueberries,Fruits,534.2,34.68,3.96,86.68,16.74,12.84,945.1,329.4,180.34,2.57,486.3,39.5,83.0,51.0,Australia,FAO,2024
2212,Oats,Seafood,728.3,8.62,40.72,,6.29,1.36,1522.9,1091.0,,11.83,154.8,64.4,30.0,107.4,Canada,FAO,2019.
1321,Corn,Legumes,237.5,30.94,48.23,106.06,2.7,10.28,306.2,1001.3,134.83,2.3,4.7,89.3,29.0,298.1,Australia,FAO,2019
2506,Watermelon,legumes,116.2,47.32,78.6,,12.41,23.48,622.7,313.2,116.06,3.49,487.5,24.5,78.0,219.2,Australia,OpenFoodFacts,2018
8,Bread (Whole Wheat),Dairy,782.2,42.39,51.51,67.85,2.33,14.69,813.9,1131.0,91.14,15.73,315.8,76.5,94.0,204.9,Canada,USDA,2021
4093,Green Beans,Proteins,441.1,24.45,33.61,16.55,5.31,25.55,1946.8,1014.2,189.04,4.39,372.9,93.4,79.0,107.4,Mexico,OpenFoodFacts,2019
4180,Green Beans,Nuts & Seeds,289.1,0.39,20.63,65.2,10.38,,1126.6,1157.6,77.74,0.25,398.2,20.2,6.0,257.5,Germany,NutritionData.self.com,2022
3401,CORN (RH),Nuts & Seeds,79.2,25.0,79.05,95.75,9.05,26.3,754.2,35.1,93.31,8.19,482.3,93.4,41.0,155.7,Nigeria,NutritionData.self.com,2024.
1451,Cheddar Cheese (RH),Vegetables,457.5,42.07,13.94,101.6,,26.04,186.1,769.5,52.51,5.64,311.5,63.7,22.0,292.6,UK,Kaggle FoodDB,2021
1202,Strawberry,Dairy,41.6,20.19,,92.41,11.88,30.79,579.5,900.9,95.02,,121.9,88.3,79.0,29.9,China,OpenFoodFacts,2023
1815,Cottage Cheese (XC),Grains,,23.91,19.24,,12.16,48.37,1602.4,530.2,,,429.6,2.7,29.0,92.6,India,Kaggle FoodDB,2021.
774,Olive Oil,Vegtables,369.6,36.0,16.18,107.72,2.31,38.2,646.2,99.3,17.62,1.18,148.0,68.2,55.0,92.8,Nigeria,OpenFoodFacts,2019
2275,TURKEY BREAST (NI),Oils,856.5,21.57,26.38,29.73,18.63,18.37,429.1,417.3,133.21,,256.5,68.2,57.0,287.9,China,FAO,2020
1012,TUNA (CANNED),Fruits,889.1,40.91,54.06,40.21,7.98,50.46,177.1,783.4,109.51,14.9,368.6,66.2,106.0,91.4,Mexico,OpenFoodFacts,2019
3002,Celery (RD),Fruits,,34.4,,48.29,3.68,,612.4,796.4,34.82,8.25,304.2,93.1,25.0,37.3,USA,FAO,2019
2606,Pork Loin (OU),Oils,469.8,33.55,36.09,,19.52,5.61,1054.1,997.8,38.27,6.98,90.8,68.2,106.0,25.4,China,OpenFoodFacts,2022
1992,Bell Pepper (MR),Oils,159.8,12.11,12.45,56.56,7.65,1.83,1180.4,357.2,123.27,6.43,312.2,61.8,37.0,269.8,UK,NutritionData.self.com,2020
1278,CHEDDAR CHEESE (EY),Grains,888.3,18.29,48.34,63.84,11.9,57.18,1684.7,125.0,115.53,10.02,479.5,33.8,15.0,149.1,Brazil,OpenFoodFacts,2024
1784,Spinach,Vegtables,580.7,15.87,58.25,59.81,18.91,2.42,353.9,194.1,,13.49,397.7,98.4,64.0,80.4,China,USDA,2019
3313,Avocado,Nuts & Seeds,643.7,1.56,,56.16,2.0,35.3,1449.7,1042.0,20.64,1.38,132.9,64.9,N/A,229.5,Mexico,FAO,2018
447,LENTILS,Seafood,887.7,17.46,31.54,56.14,1.82,49.08,1342.0,631.1,127.61,2.07,172.7,38.3,12.0,289.3,Brazil,FAO,2018
881,Beef (Lean),Dairy,223.3,10.29,29.96,3.99,6.29,36.56,986.0,306.0,197.44,0.52,444.6,59.6,7.0,202.2,Germany,Kaggle FoodDB,2020
368,Green Beans,Vegetables,816.7,18.61,29.3,54.15,,17.71,1529.3,56.0,156.16,13.04,,41.8,8.0,66.2,Canada,OpenFoodFacts,2024.
782,Broccoli,Proteins,497.6,20.32,40.19,81.92,1.15,15.26,1521.0,638.8,138.21,15.2,121.6,21.4,28.0,22.4,USA,OpenFoodFacts,2020
1750,Quinoa (PW),Vegetables,140.7,20.45,9.14,21.96,5.21,5.53,1939.2,1186.8,76.04,6.28,259.6,65.4,29.0,175.9,Mexico,Kaggle FoodDB,2023
3615,Watermelon,Legumes,343.3,11.73,39.14,92.91,9.24,14.18,1973.3,1099.3,87.8,15.94,103.8,46.5,16.0,32.4,Germany,Kaggle FoodDB,2021
3514,Green Beans,Grains,738.9,34.43,58.44,108.78,4.23,22.26,1218.8,1071.2,184.61,10.29,304.4,72.0,97.0,52.1,Brazil,FAO,2022.
3918,Black Beans,Proteins,324.3,41.48,58.92,97.55,11.07,16.45,620.3,452.1,93.89,13.54,,51.9,107.0,165.1,Brazil,NutritionData.self.com,2024
4457,Mango,Vegtables,629.0,19.07,,9.47,12.55,10.03,1363.7,145.2,118.12,13.79,394.6,3.0,92.0,161.1,Canada,USDA,2018
884,TUNA (CANNED),nuts & seeds,111.6,49.78,,21.66,10.03,4.1,657.1,387.5,30.26,6.88,402.8,68.8,92.0,54.7,Australia,FAO,2024
2528,Apple,Fruits,,27.43,0.1,108.48,14.32,37.58,957.4,659.4,177.77,9.89,455.9,55.7,2.0,122.1,USA,FAO,2024
1092,Spinach,Seafood,591.7,38.82,63.56,71.44,3.89,46.8,1588.4,1029.3,147.57,9.32,202.2,62.4,22.0,209.1,China,USDA,2020
3130,Celery,Dairy,757.9,11.76,16.2,86.84,17.89,30.6,1603.3,994.8,85.02,0.22,,65.2,1.0,286.8,USA,Kaggle FoodDB,2019
532,QUINOA,Dairy,899.8,6.76,60.7,78.7,11.64,36.35,1150.5,443.7,38.65,16.54,314.1,92.4,62.0,136.1,UK,OpenFoodFacts,2022
4582,Tomato  ,Seafood,,27.43,3.4,58.81,1.19,23.24,144.7,222.0,177.59,1.65,216.9,8.9,55.0,253.5,UK,USDA,2022
4572,Apple,Vegetables,613.9,5.21,75.31,117.35,5.42,59.52,28.5,783.3,34.43,12.22,177.0,79.4,13.0,97.0,Germany,Kaggle FoodDB,2018.
3543,Quinoa,Oils,149.3,40.23,4.21,59.82,7.25,56.77,141.1,989.9,160.62,18.19,392.2,60.7,35.0,254.4,Nigeria,Kaggle FoodDB,2018.
4227,Almonds,Vegetables,341.0,20.19,,60.37,13.38,32.25,1653.8,11.0,110.61,10.07,201.4,5.7,22.0,265.3,Australia,NutritionData.self.com,2024
2291,Shrimp,Proteins,557.5,36.15,34.2,53.61,2.29,33.23,1467.2,452.6,5.63,6.79,43.7,33.6,71.0,223.3,Canada,USDA,2020
1728,Olive Oil,Fruits,897.1,4.58,59.61,5.73,18.19,42.64,,741.8,55.12,15.83,178.3,4.4,11.0,87.2,Nigeria,NutritionData.self.com,2018
611,Cottage Cheese (FR),PROTEINS,54.6,3.94,42.92,,7.28,15.47,1821.5,341.1,30.19,1.03,324.4,29.2,89.0,216.1,Germany,FAO,2021
571,Bread (Whole Wheat),Oils,472.3,48.78,50.4,104.87,14.24,36.21,1521.8,943.0,17.35,18.79,1.2,30.5,17.0,164.6,India,Kaggle FoodDB,2023
2846,Tofu,Seafood,334.3,-1.0,22.28,30.31,,41.45,1039.3,89.8,191.98,6.39,112.1,96.4,26.0,220.6,Canada,Kaggle FoodDB,2021
3230,MANGO,Seafood,215.7,26.3,21.64,27.38,1.58,17.14,343.4,264.6,0.77,11.41,140.1,12.1,50.0,210.7,Brazil,FAO,2018
344,Watermelon (QT),Dairy,401.8,8.16,56.38,0.41,1.26,50.3,1846.6,60.2,144.85,11.33,278.5,59.5,36.0,287.4,Brazil,OpenFoodFacts,2018.
3201,Lamb,Nuts & Seeds,507.0,,0.38,106.88,12.75,23.38,1294.1,1162.4,173.0,12.55,101.7,81.0,26.0,125.3,India,Kaggle FoodDB,2024
3350,Black Beans,Seafood,232.5,32.37,40.14,31.98,11.59,19.61,1175.5,118.3,42.06,7.15,371.6,80.3,19.0,76.0,Brazil,OpenFoodFacts,2022
435,Watermelon (OX),Oils,94.0,29.85,72.63,53.44,12.18,45.41,1821.5,510.4,80.82,12.32,27.3,43.0,88.0,196.4,Germany,FAO,2018
1904,Milk (Whole),Seafood,51.1,32.2,33.4,42.7,8.91,,1869.5,991.8,,4.7,190.5,22.8,73.0,61.8,China,USDA,2023
4055,SALMON (CS),Vegetables,706.0,28.82,17.88,58.04,3.07,47.91,1707.6,0.8,158.39,10.4,486.6,77.9,9.0,42.2,Canada,FAO,2021
4152,Chicken Breast,Legumes,20.0,24.91,69.83,85.87,4.86,24.58,336.0,668.7,54.11,3.23,40.7,60.1,98.0,253.9,UK,NutritionData.self.com,2022
2070,Pork Loin (GZ),Nuts & Seeds,310.6,9.23,25.84,102.01,3.22,,,158.2,141.35,8.46,379.4,13.8,100.0,227.7,India,USDA,2019
1538,Pineapple (KX),Proteins,619.4,44.42,40.51,,0.78,55.93,1578.6,939.0,99.73,6.98,195.4,5.8,38.0,168.9,India,Kaggle FoodDB,2020
2400,Bell Pepper (CQ),seafood,580.5,12.57,18.43,117.65,12.49,24.25,435.5,738.7,45.42,,458.7,22.3,62.0,168.9,India,Kaggle FoodDB,2023
2498,Shrimp (AI)  ,Dairy,781.7,42.53,,72.57,19.51,20.87,110.0,443.4,0.44,,48.8,20.2,5.0,246.3,India,NutritionData.self.com,2020
1518,Pasta,Vegetables,810.3,36.39,11.28,110.95,2.81,58.27,226.3,468.6,40.95,19.96,297.5,62.5,11.0,10.1,China,USDA,2024
966,Oats,Vegetables,333.0,44.89,13.27,43.38,6.74,55.83,1625.1,38.2,59.22,12.64,232.2,51.2,100.0,81.4,China,Kaggle FoodDB,2021
4543,Beef (Lean),Dairy,208.3,17.46,14.69,12.56,1.96,53.72,1967.7,1037.5,136.56,,482.1,20.0,70.0,277.7,Nigeria,USDA,2024
529,Black Beans,Oils,69.6,21.81,71.37,63.29,18.73,7.3,1223.3,537.7,50.0,7.78,355.8,30.7,49.0,129.5,Canada,Kaggle FoodDB,2020
177,Bread (Whole Wheat),Nuts & Seeds,,44.27,61.01,39.21,17.41,59.38,424.8,1062.7,34.25,4.03,327.1,92.6,36.0,287.2,Germany,NutritionData.self.com,2018.
3712,Sweet Potato,Nuts & Seeds,650.1,14.55,12.11,83.96,19.87,13.18,1473.1,194.5,148.97,8.32,379.5,47.6,33.0,215.6,USA,FAO,2024
2708,Green Beans,Seafood,253.7,38.13,,1.86,7.33,41.92,1603.0,839.9,173.28,,,51.8,N/A,133.6,India,OpenFoodFacts,2020
4432,Bell Pepper,Seafood,501.3,9.52,71.78,10.29,8.95,58.59,1844.8,16.2,4.79,13.29,425.4,31.6,78.0,28.3,India,OpenFoodFacts,2020
573,Corn (LV),oils,369.0,41.11,23.74,105.4,0.26,12.64,,78.5,1.97,15.05,453.4,33.1,15.0,140.8,India,OpenFoodFacts,2018
4319,Apple,Fruits,376.8,32.46,70.24,117.66,1.85,1.24,626.6,371.0,55.07,7.97,152.3,33.3,36.0,205.7,Mexico,USDA,2023
3739,Salmon,Dairy,683.4,4.58,13.09,109.97,8.15,11.53,43.2,633.3,22.0,15.71,495.7,68.3,38.0,271.7,Nigeria,NutritionData.self.com,2020
4287,PEANUT BUTTER (IL),Vegetables,787.3,30.59,5.58,76.21,6.68,49.02,1305.7,742.7,,19.53,107.3,71.1,21.0,271.5,UK,FAO,2020
2620,Turkey Breast,Grains,295.7,21.96,50.43,13.06,5.32,16.98,1822.4,850.3,109.47,16.79,,73.3,54.0,14.5,Nigeria,OpenFoodFacts,2024
2375,Bell Pepper,Fruits,612.2,6.14,72.94,32.24,17.14,1.99,,288.8,176.68,12.8,468.6,98.7,33.0,223.0,Canada,Kaggle FoodDB,2021
3424,Olive Oil,Seafood,54.3,0.68,55.2,82.39,15.81,28.08,1058.1,148.9,81.49,,261.9,51.3,48.0,219.3,Mexico,Kaggle FoodDB,2018
2751,Onion,fruits,361.6,8.0,2.26,88.63,15.42,6.25,690.5,486.2,195.17,18.67,413.0,79.9,77.0,213.6,Brazil,NutritionData.self.com,2024.
2209,ALMONDS (QC),Nuts & Seeds,277.2,19.22,28.15,88.86,11.56,35.44,,818.4,136.75,14.14,166.9,42.4,35.0,62.9,Canada,FAO,2019
4766,White Rice (YT),Nuts & Seeds,893.1,10.81,28.25,44.58,,39.9,638.8,342.5,37.98,7.48,234.7,26.2,47.0,50.4,Nigeria,USDA,2021
4248,Black Beans,Legumes,,22.57,,7.66,15.23,18.97,,578.1,31.76,13.74,200.1,8.8,109.0,79.3,Mexico,NutritionData.self.com,2024
384,Black Beans (TL),Grains,792.2,0.55,68.97,101.21,7.22,15.83,1981.9,113.8,175.63,0.44,57.1,31.5,20.0,11.5,USA,FAO,2018
853,Orange,Vegetables,204.7,42.59,50.07,18.95,0.82,32.53,,1118.2,101.45,7.55,306.3,0.7,52.0,120.5,China,OpenFoodFacts,2022
1881,Apple (OB),PROTEINS,626.2,38.38,39.25,60.49,10.65,7.82,55.5,5.2,99.45,19.35,419.5,13.0,12.0,63.7,China,USDA,2020
371,SWEET POTATO,Nuts & Seeds,108.7,19.29,29.2,22.42,2.23,34.77,,780.2,100.31,0.31,176.1,27.0,64.0,11.7,India,Kaggle FoodDB,2023
3754,Tomato,Vegetables,628.1,8.76,18.76,16.04,10.13,24.35,1997.9,202.8,,12.83,93.3,95.3,87.0,284.8,Australia,USDA,2021
3275,Corn,Seafood,755.8,26.08,56.98,82.21,2.64,38.39,1709.4,99.3,192.12,7.13,223.0,16.7,43.0,234.6,Germany,USDA,2018
4459,Onion,Nuts & Seeds,385.9,33.19,59.22,,0.19,40.8,1718.4,590.9,93.26,6.36,115.6,6.8,105.0,67.1,Nigeria,USDA,2023
